,0
342,3.7818104003082267
343,4.318739314233578
344,4.760857958541693
345,4.172935271434218
346,3.9729210543078493
347,4.467206466344219
348,4.096661980928866
349,3.978893535816627
350,4.66423074469185
351,4.006605117163317
352,4.749699160219395
353,3.8985503605448137
354,4.8864447194524
355,4.3252723136687505
356,4.407077063969237
357,4.657594534164603
358,3.5715012223020777
359,4.715834620437696
360,4.507553376115425
361,4.300603870702128
362,3.9589101678357537
363,4.412719540088815
364,3.8686478444898564
365,4.194997848999449
366,4.437719609089359
367,4.652665143645763
368,4.324278445861046
369,4.0267065616944056
370,4.902994213255442
371,4.382754322396699
372,4.243956984905477
373,4.204755272320702
374,4.942448940989472
375,4.50065458316317
376,4.4283548866694895
377,4.0514490330431085
378,4.871922457615623
379,3.9968210679775327
380,4.291977782584205
381,4.346226174305773
382,4.078705765858779
383,3.6223129356937065
384,4.476119080245974
385,3.7641737739115193
386,4.271578218226378
387,4.5116190390427775
388,4.161364138685782
389,4.0189569766277895
390,4.20054579189125
391,3.9903620044604353
392,4.61829130007348
393,4.146378928194468
394,4.503193129827019
395,4.651768364710674
396,4.141493770635786
397,4.681386793350317
398,4.0323726078331195
399,3.9510612043242666
400,4.061182326474473
401,5.126250856524648
402,4.582047168384497
403,4.389537343149644
404,4.5763574736737125
405,4.053340292713372
406,4.178812060420054
407,4.378740749910361
408,4.31583546465925
409,4.1166940182882445
410,3.9437185802443646
411,4.137737831845014
412,4.067466948207633
413,4.529240384654097
414,4.36722559070731
415,4.658933383574678
416,4.032352154837767
417,3.9586031733769556
418,4.7432750680637925
419,4.3466138896065925
420,4.475339785778246
421,4.082371414710161
422,4.317055279067563
423,4.257048067732094
424,4.2084889802452965
425,4.880690623672387
426,4.775492508987725
427,4.078547715534128
428,3.878462680201106
429,4.5100577729313045
430,4.197443315175282
431,4.645806869615704
432,4.682211862407569
433,3.761287569200767
434,4.495982045716644
435,4.509597337075239
436,4.334094922059087
437,4.1063286121619615
438,4.492162118275594
439,4.328988736031991
440,4.148690137543785
441,3.825058014561759
442,4.498616743554489
443,4.750945934721833
444,4.942729357157777
445,4.123141365151163
446,3.892826604890106
447,4.629513303576776
448,4.599440568560983
449,3.8352073816092744
450,4.604233926114969
451,3.9099974756621934
452,4.074711937345724
453,3.964231131128714
454,4.505119001060598
455,4.581516554992244
456,4.735468936729497
457,3.949203858637405
458,4.516374013072997
459,4.416209842634239
460,4.429895218536728
461,4.082301078753105
462,4.2876893378640695
463,3.778789774389683
464,4.541702032435976
465,4.283445100543153
466,3.834329406880894
467,4.814287790420554
468,4.620249696446441
469,4.34972771818734
470,4.433847918406846
471,4.354049517069963
472,4.133203481963635
473,4.004616107446743
474,4.135167705759711
475,4.132872320780404
476,4.385927630503326
477,4.687457561242472
478,4.395105373979003
479,4.133561742467084
480,4.049549329002302
481,5.030797375476671
482,4.09043748582033
483,4.449549944791606
484,4.392301529818969
485,4.742575660867113
486,4.158437892955921
487,4.1859969839071995
488,4.671005816659217
489,4.9277140465441205
490,4.251321954549509
491,4.4725272218894165
492,4.305381771079258
493,3.696261591261048
494,4.3072498091840306
495,4.177014150709309
496,4.96003537592028
497,4.528020559281041
498,4.6043335321064705
499,4.014015575440259
500,4.219481019603253
501,4.257539746426996
502,3.9327680985141695
503,4.08625397750559
504,3.9483799541867377
505,4.2387677079512285
506,4.431623013494917
507,3.77536824884833
508,4.527302979193549
509,3.959565880703398
510,3.8234285529864236
511,4.219992455229753
512,3.780737978713546
513,4.247508941782431
514,3.957563443058276
515,4.635588841959971
516,4.415017645562196
517,4.111683973227751
518,4.422986660627937
519,4.306132879018997
520,4.180884307685146
521,4.810533368126576
522,3.6980057078496973
523,4.231168625552357
524,4.0998809399226435
525,4.235560233517618
526,4.290778017613649
527,4.358064191829959
528,4.075840293186172
529,3.8506621897176725
530,3.752677043769661
531,4.319972233907675
532,4.004937855676575
533,4.5643352261814405
534,4.170802080644155
535,4.523976226703621
536,4.429580924685277
537,4.018546038514473
538,5.098025886530289
539,4.317346942501341
540,4.5103704337756625
541,3.960348219356261
542,4.430784767473459
543,4.59659050986517
544,4.7244038569032405
545,4.19760650287222
546,3.6162781712371035
547,4.30628800403058
548,3.5800811620481467
549,4.1782568107553235
550,4.190288383364665
551,4.331321571769088
552,4.288014927013392
553,4.656424612311863
554,5.031716625058253
555,4.901418088078764
556,4.559168371078146
557,4.048627151135186
558,4.215953771577455
559,4.178335059994525
560,4.4737009246758666
561,4.917927986556378
562,4.5300915947218865
563,4.000738252446477
564,4.2410448468368935
565,4.181298859676351
566,3.9722020028868004
567,4.352489886378743
568,4.415367989877643
569,3.8857906878204718
570,4.7574750777931225
571,4.123270836033362
572,3.9240357025981543
573,4.669011409578076
574,4.108600470752532
575,5.029340772299909
576,4.60702228276371
577,4.278575130531267
578,4.590416496368828
579,4.269644247175482
580,4.506687959126854
581,5.031280594829047
582,3.9195014570170343
583,4.282739073106576
584,4.3634166360159075
585,4.150536634184192
586,4.217547044047755
587,4.608081115370521
588,4.007739421244934
589,4.909820405087173
590,4.441692227479702
591,4.577474670435047
592,4.09345688490256
593,4.073207824187747
594,4.095126352335155
595,4.180286305973669
596,3.581868387621901
597,4.011453613218906
598,4.151408303847175
599,4.229205116796351
600,3.718870967060976
601,4.165535080086385
602,4.120417077910028
603,3.9596694946950146
604,4.639268690797757
605,4.144164104845503
606,3.270365133523781
607,4.49923776523825
608,4.443852627146638
609,4.1233734426251765
610,4.869703399001231
611,3.8472081382935803
612,4.545684944581325
613,3.885633471336925
614,3.7005161896034986
615,5.011091983398815
616,4.635843723861614
617,3.80524864916835
618,3.8565201053260205
619,4.3520189198236
620,3.9224799477587666
621,4.48196787077598
622,4.010876406083007
623,3.9929181680848855
624,4.31208509486817
625,4.839992488218233
626,4.6972373313588545
627,4.560760243003437
628,4.4601549139291405
629,4.43120097357795
630,4.62950395381154
631,4.253819026554695
632,4.148740111238649
633,4.376001420895703
634,4.230429303095769
635,4.166708851252501
636,4.323370687262441
637,4.751187207730462
638,4.225340143924887
639,3.716370683631926
640,4.605833799137068
641,4.072371740198546
642,5.005826599462299
643,5.249385069145739
644,4.4324450294044615
645,4.099322349499719
646,4.056114334612415
647,3.5402939987602995
648,4.482385214841922
649,4.1909279264733
650,4.339710712152773
651,4.113121913590501
652,4.430747309989104
653,4.972486761494293
654,4.550545742513379
655,4.209386994772224
656,4.647191955139641
657,4.52605269955625
658,4.461251362031941
659,4.100231335348004
660,4.102759353995971
661,4.008506600587411
662,4.2327496759483045
663,4.091521310639449
664,4.227258859415237
665,4.282527345536239
666,4.159256337138997
667,3.733019454709331
668,3.95242827948284
669,4.1018749933941585
670,4.085454798051789
671,4.944656746575724
672,4.381956545152294
673,3.826407233610089
674,4.502134717924215
675,4.021293659378927
676,4.134544570211855
677,4.857562931151115
678,4.279961867421481
679,4.112628187757555
680,4.048488359259142
681,4.6788060638375715
682,4.661338739523462
683,4.12842013033114
684,4.8339271984837495
685,4.483376342316509
686,4.050778238963035
687,4.321595292296163
688,3.5420496191124506
689,4.60943833689663
690,4.250736487660754
691,4.793445166607669
692,4.042419882610079
693,5.058588288613775
694,4.291806047819593
695,4.246360934540632
696,3.9637053242032163
697,4.308199381656433
698,4.60152272237042
699,4.265089399433186
700,4.301721097033413
701,4.353047335683307
702,4.089136130455634
703,4.092834889795654
704,4.161998533905643
705,3.8053312923946647
706,4.386699371506491
707,4.091678081286263
708,3.9929412709743604
709,4.292903383210421
710,4.6564547238723994
711,4.092929534096841
712,4.3879457837150095
713,4.274831678101853
714,4.175735694000519
715,4.500603258927928
716,4.682220372014466
717,3.7920659552318643
718,4.618146064732024
719,4.545451414362309
720,4.280121592035258
721,4.14931892207007
722,3.9827223819422235
723,4.418089829156161
724,3.820818138673578
725,4.006194442191687
726,4.277737298709848
727,4.589923740337248
728,4.416460109105615
729,4.754068804412489
730,4.449099098848332
731,4.039076098443989
732,3.93570529926052
733,4.016100549522325
734,4.562795317587987
735,4.602146647139153
736,4.682128935185895
737,4.985168842378348
738,4.346363222711745
739,4.373043592465336
740,4.342340613111978
741,4.200604879966105
742,4.761743253339945
743,4.645610708748368
744,4.281983200159844
745,4.210666957204912
746,3.7686117009641316
747,4.196020876119553
748,3.748276041323952
749,4.11641925494215
750,4.236779647468954
751,4.827426935201196
752,4.443023954325136
753,4.384393539751619
754,4.022534174121112
755,4.1787115527605945
756,4.092872704374525
757,4.480195825040896
758,4.517274268967266
759,4.293220953876188
760,3.505804087849057
761,4.5635361173087094
762,4.539536174609361
763,4.096313884582606
764,4.707097159544485
765,4.4019098529348355
766,4.202734921897367
767,4.539009018372536
768,3.477208808011821
769,4.694612619938602
770,4.121466214961976
771,4.345431649484331
772,4.23455879689903
773,4.323202166944424
774,3.906589407184381
775,4.5867830480056035
776,4.694896960457762
777,4.252595735065228
778,4.314990112594309
779,4.293411058154206
780,4.164864745398998
781,3.5324412713942723
782,4.22895756977034
783,4.7848836724399115
784,4.584024929811843
785,4.650416430209341
786,4.7367051838302245
787,4.401551230280005
788,4.352596974138451
789,3.833572232912393
790,4.927207264544117
791,3.8844135792419583
792,4.336289426124137
793,3.92874518288128
794,4.572004606254549
795,4.102816859600408
796,4.302246377427711
797,4.639885790285474
798,3.8978339232491535
799,4.020907649872066
800,4.182273467683421
801,4.640360203247645
802,4.574179749691425
803,4.569073625095383
804,4.318736791132677
805,5.140048273919624
806,3.681757351779415
807,4.345586988897155
808,4.204478369030861
809,3.5719073882761427
810,4.147878670872212
811,4.009842860192327
812,3.9524288669753713
813,4.684369617029557
814,4.088197877473183
815,4.603876131680664
816,4.664097096142503
817,4.835626177587351
818,3.9530894348706602
819,4.519567798076157
820,4.862114729270725
821,4.486541804802422
822,4.404186389180207
823,4.827610623719223
824,4.7086932572303
825,4.665370657299301
826,3.922660705468037
827,3.6090927816238647
828,3.994958287118379
829,4.8266549283846025
830,5.161461384059313
831,4.670245213691782
832,4.813934615559975
833,4.268299340883442
834,5.024176883811977
835,3.9207876744668164
836,4.315415081733551
837,4.59689621765314
838,4.196660073090905
839,4.386782130148195
840,4.226903374826586
841,3.996992191864861
842,4.456117781588524
843,5.037324119145987
844,4.3921643240175
845,4.155464644981113
846,4.069195454430265
847,4.220797895001542
848,3.9611772740596756
849,4.435826260126341
850,4.049965151394224
851,4.623265523013361
852,4.655933243621326
853,4.091162564004691
854,4.324805750347869
855,4.270477517475662
856,4.3084669129135555
857,4.518676116944166
858,4.456879994627437
859,3.86274840657583
860,4.276835737555016
861,4.335177301672068
862,4.36580505057524
863,4.2323250837846365
864,4.485221647123857
865,3.787594856128014
866,3.7763609665697837
867,3.9215412052324563
868,4.493820826634887
869,4.263890708892606
870,4.552870800252257
871,4.421507291945229
872,4.2125200729136205
873,4.116578042956201
874,4.128833620370292
875,4.283109422441784
876,4.212028838916187
877,4.393202571634897
878,4.485608931714551
879,4.415855964636777
880,4.172337182334255
881,4.5334053512468335
882,4.273763588903119
883,4.690406225881011
884,4.675011750649789
885,4.343900350136103
886,4.589074445995
887,4.731614581598891
888,4.633676156156213
889,4.593505811055751
890,4.527453534268778
891,4.251874375109864
892,5.327868892386186
893,4.268596788448356
894,4.884275006137081
895,4.43876286954026
896,3.931811373951484
897,5.103831522765984
898,4.222645986307381
899,4.039747484339422
900,4.462648708152692
901,5.194441012278347
902,4.356648493331282
903,4.196285404796799
904,4.2759051123913805
905,4.414318980434259
906,3.9751359316209616
907,4.407657926166869
908,3.9041894684482052
909,5.116116999088469
910,4.101190765359975
911,4.4250249729165345
912,4.681887367673196
913,3.900289041604109
914,3.9241060758095285
915,4.312364482762984
916,4.353747495069652
917,4.241052675228549
918,4.734907882339315
919,4.798136154346848
920,3.7078722398016497
921,4.596221646478519
922,4.074642044480685
923,4.4821895105883955
924,4.438833943880293
925,4.302614970430173
926,4.307259649915067
927,3.8463920629481048
928,4.060204265306634
929,4.338712907879302
930,3.8523387883112323
931,3.8275925905686647
932,4.502929538386698
933,3.9656130776985448
934,4.4725283524925015
935,4.541932923977324
936,4.041854586213373
937,3.7877129387488924
938,3.9497402932446306
939,3.8942180085389517
940,4.691924330425796
941,4.164398914427118
942,3.710875937523802
943,4.192915280465187
944,4.102794413450813
945,4.377250008350207
946,4.057144622995187
947,4.037266900489674
948,4.547039649065896
949,4.5925764078748985
950,4.498736934697567
951,4.048997585033197
952,3.8054032171371324
953,4.442526310416522
954,4.324505362120107
955,4.275290204988304
956,3.965036475194486
957,3.946555597419225
958,4.096163882495734
959,3.6681362509091278
960,4.752289315977104
961,3.930860143572837
962,4.237770493188798
963,3.980373581369289
964,4.765161568298425
965,4.126722907991439
966,4.396441264826758
967,4.167767536374663
968,4.495266090317886
969,4.767864984436004
970,4.346372915764816
971,5.074960388282447
972,4.524259063375499
973,4.8541909876638805
974,4.847478322425851
975,4.401650644485472
976,4.29161268347286
977,4.255690638720892
978,3.701540040313264
979,4.119663992671364
980,4.1939918838599795
981,4.516524459286963
982,3.736176086888503
983,4.2179285513048415
984,3.7839887144882756
985,4.013497296153251
986,4.115561585779442
987,4.250678507514568
988,4.106149678981345
989,4.3996335751189
990,4.314064205565432
991,4.52962126979948
992,4.476181104026723
993,4.421055972146882
994,3.524082838883642
995,3.5081001301498684
996,4.740821375915372
997,4.135038840722864
998,4.559763883503432
999,4.964768896972726
1000,4.439146722459791
1001,4.487289511815364
1002,3.9709823059271954
1003,4.150860708047066
1004,5.01111848283704
1005,4.583224944047303
1006,4.661763054825571
1007,4.2137751528878535
1008,4.568007406957763
1009,4.8167473773994
1010,4.466200308938906
1011,3.9817132107089654
1012,4.161458232126898
1013,4.252356666033366
1014,4.272990446572402
1015,4.3529756495302925
1016,4.185764985860893
1017,4.551326356996617
1018,4.48631770422813
1019,4.475493121033996
1020,4.202787235542107
1021,3.975263573574333
1022,3.6771371494205587
1023,4.208256537911205
1024,4.443199001116387
1025,4.161715783772997
1026,4.029012323360747
1027,4.3598792675866935
1028,4.507160816169619
1029,4.28476007793469
1030,4.236135153644054
1031,4.4101141446577055
1032,4.178822005832972
1033,4.153125039022709
1034,3.98846560414943
1035,4.911717673404466
1036,4.562299774290234
1037,4.218096292387728
1038,4.342923094427127
1039,3.3683575912301915
1040,4.271175144218506
1041,4.510024369905878
1042,4.043677170760544
1043,4.038621485688924
1044,4.15296261204102
1045,3.722442324638271
1046,4.4593988657497645
1047,3.8353562530354335
1048,4.142835929671011
1049,3.7553882025168055
1050,4.587483567998805
1051,4.849236614865278
1052,4.225690584833762
1053,4.572031052466131
1054,4.066642397825822
1055,3.816329319287001
1056,4.717184225614403
1057,4.537188830768739
1058,4.583188627606389
1059,4.2981198334980295
1060,3.819028077932101
1061,4.480645261825273
1062,3.8953951904117865
1063,4.1371314416613005
1064,4.031997423217615
1065,4.249959819872977
1066,3.798520054225394
1067,4.163555545611406
1068,3.9283724664627804
1069,4.553897071475037
1070,3.9227679226019587
1071,4.142206353793218
1072,4.006557479289301
1073,4.436272347567677
1074,4.113841172707762
1075,4.479228309515831
1076,4.056052120983902
1077,4.162445060146113
1078,4.250192529010841
1079,4.199233228507191
1080,4.0649532156260655
1081,5.070696763301802
1082,4.348757593502601
1083,3.764821888402762
1084,4.484102841873221
1085,4.292690520864557
1086,4.088864755931213
1087,3.8251856670320827
1088,4.665638040505433
1089,4.067138464346977
1090,4.114137374400261
1091,4.13900774936636
1092,3.6999724735033417
1093,4.198233657480892
1094,4.432504766747234
1095,4.361002906800958
1096,3.7822244107213114
1097,3.9932693744292957
1098,4.290611020845222
1099,4.339117416079304
1100,4.715898173030031
1101,3.9270189677716014
1102,3.4893763957386263
1103,4.249368191414908
1104,4.837821058056073
1105,4.380989422728185
1106,3.8937657900573264
1107,3.9880716734948853
1108,4.6251268312252725
1109,4.313119750346611
1110,4.609670642009827
1111,3.7666489616969776
1112,4.0163453710345545
1113,4.44056237456532
1114,3.923355275002371
1115,4.183142890329221
1116,4.208457681968316
1117,4.810618805887166
1118,4.462765102330304
1119,3.9087048266133113
1120,4.524321636340001
1121,3.750892492472803
1122,4.010844205868796
1123,3.9735927690713364
1124,3.9336565625867816
1125,4.416900112852973
1126,4.35638159054901
1127,5.131080313721549
1128,3.806722209324221
1129,4.420497510415483
1130,3.657500874598531
1131,4.464214075825572
1132,4.511695741241292
1133,4.8491666701849985
1134,4.098501982428598
1135,4.184858916654772
1136,4.3420600520799315
1137,3.889926675875298
1138,3.817755188905868
1139,3.96210020633991
1140,4.09081006091512
1141,4.246963793503117
1142,4.473174107596688
1143,5.0708783787403195
1144,3.842373218217012
1145,4.41461984251096
1146,3.8167134960107814
1147,3.788025815200383
1148,4.736474320546817
1149,4.335265161656091
1150,4.224944761115361
1151,3.6403164131619077
1152,4.163688331442971
1153,4.146185900314066
1154,4.777049840486343
1155,4.515772154900945
1156,5.1221611238698666
1157,4.720956510712183
1158,4.448000616668724
1159,3.813103818169859
1160,4.432322908881735
1161,4.387352297054301
1162,4.061068500328496
1163,3.9297947481463726
1164,4.279007802487394
1165,4.128714068329693
1166,4.049959269501881
1167,4.494166901912241
1168,4.679711173082147
1169,4.386211623245188
1170,3.6948538858277473
1171,4.424710390872786
1172,4.618602190778297
1173,4.14289379812553
1174,4.555959099086477
1175,4.366543960361654
1176,4.90759862859756
1177,4.283676795198843
1178,3.9796356997025923
1179,4.675013055111027
1180,4.777985063793249
1181,3.892718653801834
1182,4.256065182275239
1183,4.412830167921659
1184,3.884757338646419
1185,4.313264772413668
1186,4.529744451383885
1187,3.6351419086231997
1188,4.182363202080699
1189,4.605467652088276
1190,4.421386588722562
1191,4.4522609827166395
1192,3.9916821932808046
1193,4.297381853398765
1194,4.445630416069473
1195,4.300111691751762
1196,4.234965591245032
1197,4.235812758528742
1198,3.7311094503395767
1199,3.8436933025835454
1200,4.474500460493594
1201,4.163912987536952
1202,4.339205366401214
1203,3.9782567792645014
1204,4.521415747742047
1205,4.5920589176235715
1206,4.496691306627783
1207,3.954086647625511
1208,4.064325117696593
1209,4.729706799846526
1210,4.0040938547997635
1211,3.628796270628452
1212,4.110373075241143
1213,4.2051341642372675
1214,4.374371395511494
1215,4.801414851389362
1216,4.244093520246862
1217,5.169930738760778
1218,3.911329223707979
1219,4.099850193224941
1220,4.030561317401213
1221,4.1408349568156595
1222,4.192412045897948
1223,3.7133797005548024
1224,3.7692234339888264
1225,4.5553289931953
1226,4.24687687631425
1227,3.8255275646202302
1228,3.9858983819086187
1229,4.4784158406072905
1230,4.408759701093827
1231,4.489263748067169
1232,4.710705932544256
1233,3.926209980117002
1234,4.511599175986717
1235,4.882226392622987
1236,4.540778180634074
1237,4.51657657872824
1238,4.015948756015658
1239,4.055976347897499
1240,4.244548651217452
1241,4.490704976391378
1242,3.914255587747712
1243,4.40118647436243
1244,4.163461904878588
1245,4.345171261192734
1246,4.027783457257452
1247,4.569138365801146
1248,4.110651059572822
1249,5.11447348460998
1250,4.206154592863114
1251,4.757768172729485
1252,4.183640066892732
1253,4.2114341598699045
1254,4.313764395073594
1255,4.516735522846277
1256,4.407324337779763
1257,4.41894216602417
1258,4.128043125054954
1259,3.985874344016043
1260,4.646939267891798
1261,3.8266104836304087
1262,4.152523769248915
1263,5.16759597225981
1264,4.634269243352028
1265,4.571799035582536
1266,4.6132721436489215
1267,3.9746022390191316
1268,4.633888107030485
1269,4.347296333645031
1270,3.734497740543021
1271,4.147505772160571
1272,4.032011598711001
1273,4.112128632062932
1274,4.596089990926487
1275,3.7472479783742116
1276,4.19311245481411
1277,4.079855694044052
1278,4.838657342345439
1279,4.283517613079717
1280,4.643529505949952
1281,4.1901083985884435
1282,4.671696825882358
1283,4.2453444866272845
1284,4.19066078628757
1285,4.461638481464885
1286,4.638858168022219
1287,4.111833168185503
1288,4.087307753021186
1289,3.6329788698367547
1290,4.836107620347881
1291,5.0999109071281685
1292,4.659005710502264
1293,4.706253772178918
1294,4.652548955933123
1295,3.7114075167664478
1296,4.225612441597805
1297,4.364597243875657
1298,4.229704795448155
1299,3.9720924567164024
1300,5.185689779715683
1301,4.377612958791904
1302,4.202163911328768
1303,4.462689445098931
1304,4.018336684709968
1305,3.569584439059848
1306,4.255312903269547
1307,4.328983683533068
1308,3.8284743696564467
1309,3.9297382748483636
1310,4.449382336663962
1311,4.467417174728917
1312,4.565590759646735
1313,4.697175030476709
1314,3.591654238604704
1315,3.932563281558089
1316,4.01915154341647
1317,4.718995757754822
1318,4.222873215256671
1319,4.418202109988204
1320,3.7169363450380786
1321,4.411084987991139
1322,4.30165602525431
1323,4.1666251711152515
1324,4.319046466097057
1325,4.160795816613152
1326,3.891884497632747
1327,3.855057190045967
1328,4.21382650930918
1329,4.485363406164092
1330,3.892647805465483
1331,4.37892638776763
1332,4.074082719605664
1333,4.418698891009966
1334,4.530484655264782
1335,3.878869237402345
1336,4.375294198943558
1337,5.151057612286145
1338,4.380882127860428
1339,3.685625727362261
